FECHA_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_VICTIMA,TIPO_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS,DIRECCION_ACCIDENTE,LATITUD,LONGITUD,1VIA_TIPO,1VIA_NUM,1VIA_NOM,1SUFIJO,2VIA_TIPO,2VIA_NUM,2VIA_NOM,2SUFIJO,COMPLEMENTO
2021-06-01,Motociclista,Herido,Choque,M,52,1,CARRERA 45 CALLE 84,11.000749,-74.819319,CARRERA,45,,,CALLE,84,,,
2021-06-02,Peaton,Herido,Atropello,M,45,1,CALLE 45 CARRERA 36,10.977945,-74.787779,CALLE,45,,,CARRERA,36,,,
2021-06-03,Pasajero,Herido,Choque,M,55,1,AVENIDA CIRCUNVALAR CALLE 98,10.923075,-74.807512,AVENIDA,,CIRCUNVALAR,,CALLE,98,,,
2021-06-03,Pasajero,Herido,Choque,M,55,1,AVENIDA CIRCUNVALAR CALLE 98,10.923075,-74.807512,AVENIDA,,CIRCUNVALAR,,CALLE,98,,,
2021-06-03,Ciclista,Herido,Choque,F,43,1,CALLE 52 CARRERA 37,10.980197,-74.792893,CALLE,52,,,CARRERA,37,,,
2021-06-03,Pasajero,Herido,Choque,M,40,1,CALLE 78 CARRERA 6,10.932587,-74.819361,CALLE,78,,,CARRERA,6,,,
2021-06-03,Motociclista,Herido,Choque,M,39,1,CARRERA 15 SUR CALLE 70,10.922826,-74.805247,CARRERA,15,,SUR,CALLE,70,,,
2021-06-03,Motociclista,Herido,Choque,M,50,1,CARRERA 21 CALLE 87,10.970105,-74.830018,CARRERA,21,,,CALLE,87,,,
2021-06-03,Conductor,Herido,Choque,M,34,1,CARRERA 54 CALLE 58,10.9929,-74.791476,CARRERA,54,,,CALLE,58,,,
2021-06-04,Peaton,Herido,Atropello,M,7,1,CALLE 51B2 CARRERA 3 SUR,10.931246,-74.814112,CALLE,51B2,,,CARRERA,3,,SUR,
2021-06-04,Peaton,Herido,Atropello,M,80,1,CALLE 56 CARRERA 9L,10.952443,-74.810017,CALLE,56,,,CARRERA,9L,,,
2021-06-04,Motociclista,Herido,Choque,M,32,1,CALLE 43 CARRERA 27,10.96898,-74.788599,CALLE,43,,,CARRERA,27,,,
2021-06-04,Motociclista,Herido,Choque,F,39,1,CARRERA 43 CALLE 93,11.001762,-74.828068,CARRERA,43,,,CALLE,93,,,
2021-06-05,Conductor,Herido,Choque,M,44,1,CALLE 34 CARRERA 46,10.985634,-74.776915,CALLE,34,,,CARRERA,46,,,
2021-06-05,Acompañante,Herido,Choque,F,28,1,CALLE 88 CARRERA 45B,10.998968,-74.825785,CALLE,88,,,CARRERA,45B,,,
2021-06-05,Motociclista,Herido,Choque,M,40,1,CALLE 88 CARRERA 45B,10.998968,-74.825785,CALLE,88,,,CARRERA,45B,,,
2021-06-05,Ciclista,Herido,Choque,M,21,1,CARRERA 23 CALLE 23,10.960989,-74.778479,CARRERA,23,,,CALLE,23,,,
2021-06-05,Ciclista,Herido,Choque,M,19,1,CARRERA 30 CALLE 10,10.970398,-74.784412,CARRERA,30,,,CALLE,10,,,
2021-06-05,Ciclista,Herido,Choque,M,19,1,CARRERA 30 CALLE 10,10.970398,-74.784412,CARRERA,30,,,CALLE,10,,,
2021-06-06,Pasajero,Herido,Choque,M,48,1,CALLE 85 CARRERA 80,11.025371,-74.804896,CALLE,85,,,CARRERA,80,,,
2021-06-06,Motociclista,Herido,Choque,M,49,1,CARRERA 8 CALLE 33,10.946722,-74.78732,CARRERA,8,,,CALLE,33,,,
2021-06-06,Motociclista,Herido,Choque,M,32,1,CARRERA 8 CALLE 48,10.946076,-74.803531,CARRERA,8,,,CALLE,48,,,
2021-06-07,Acompañante,Herido,Choque,M,23,1,CALLE 72 CARRERA 58,11.001291,-74.798401,CALLE,72,,,CARRERA,58,,,
2021-06-07,Motociclista,Herido,Choque,M,39,1,CALLE 88 CARRERA 6,10.945411,-74.822869,CALLE,88,,,CARRERA,6,,,
2021-06-07,Motociclista,Herido,Choque,M,27,1,CARRERA 38 CALLE 140,10.985159,-74.822663,CARRERA,38,,,CALLE,140,,,
2021-06-07,Pasajero,Herido,Choque,M,25,1,CARRERA 38 CALLE 140,10.985159,-74.822663,CARRERA,38,,,CALLE,140,,,
2021-06-07,Ciclista,Herido,Choque,M,29,1,CARRERA 43 CALLE 66,10.988201,-74.800839,CARRERA,43,,,CALLE,66,,,
2021-06-08,Peaton,Herido,Atropello,M,52,1,AVENIDA CIRCUNVALAR CARRERA 26,10.971627,-74.837145,AVENIDA,,CIRCUNVALAR,,CARRERA,26,,,
2021-06-08,Pasajero,Herido,Atropello,M,15,1,CARRERA 6 CALLE 76,10.94579,-74.821825,CARRERA,6,,,CALLE,76,,,
2021-06-08,Motociclista,Herido,Choque,M,33,1,CARRERA 51 CALLE 41,10.990641,-74.781099,CARRERA,51,,,CALLE,41,,,
2021-06-09,Pasajero,Herido,Caida Ocupante,M,50,1,CALLE 47 CARRERA 6 SUR,10.928951,-74.805701,CALLE,47,,,CARRERA,6,,SUR,
2021-06-09,Motociclista,Herido,Choque,M,41,1,CALLE 110 CARRERA 14,10.971536,-74.837048,CALLE,110,,,CARRERA,14,,,
2021-06-09,Conductor,Herido,Choque,M,48,1,CALLE 36B CARRERA 8,10.946007,-74.792143,CALLE,36B,,,CARRERA,8,,,
2021-06-09,Motociclista,Herido,Choque,M,42,1,CALLE 36B CARRERA 8,10.946007,-74.792143,CALLE,36B,,,CARRERA,8,,,
2021-06-09,Motociclista,Herido,Choque,M,25,1,CALLE 54 CARRERA 14,10.957464,-74.802185,CALLE,54,,,CARRERA,14,,,
2021-06-09,Acompañante,Herido,Choque,F,48,1,CALLE 82 CARRERA 59B,11.010983,-74.810968,CALLE,82,,,CARRERA,59B,,,
2021-06-09,Conductor,Herido,Choque,M,55,1,CALLE 82 CARRERA 59B,11.010983,-74.810968,CALLE,82,,,CARRERA,59B,,,
2021-06-09,Motociclista,Herido,Choque,M,32,1,CALLE 94 CARRERA 57,11.014996,-74.821178,CALLE,94,,,CARRERA,57,,,
2021-06-09,Acompañante,Herido,Choque,F,27,1,CARRERA 50 CALLE 64,10.994058,-74.797723,CARRERA,50,,,CALLE,64,,,
2021-06-09,Acompañante,Herido,Choque,M,27,2,CARRERA 50 CALLE 64,10.994058,-74.797723,CARRERA,50,,,CALLE,64,,,
2021-06-09,Acompañante,Herido,Choque,M,33,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-09,Conductor,Herido,Choque,M,30,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-09,Conductor,Herido,Choque,M,41,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-09,Pasajero,Herido,Choque,M,32,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-09,Pasajero,Herido,Choque,M,54,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-10,Pasajero,Herido,Choque,M,52,1,CALLE 30 CARRERA 42,10.979532,-74.775631,CALLE,30,,,CARRERA,42,,,
2021-06-10,Pasajero,Herido,Choque,F,58,1,CALLE 54 CARRERA 50,10.990681,-74.790604,CALLE,54,,,CARRERA,50,,,
2021-06-10,Motociclista,Herido,Choque,M,28,1,CALLE 74 CARRERA 41,10.99028,-74.811002,CALLE,74,,,CARRERA,41,,,
2021-06-12,Pasajero,Herido,Caida Ocupante,F,67,1,CALLE 70 CARRERA 43,10.990397,-74.804898,CALLE,70,,,CARRERA,43,,,
2021-06-12,Motociclista,Herido,Choque,M,33,1,CALLE 31 CARRERA 23,10.962522,-74.784629,CALLE,31,,,CARRERA,23,,,
2021-06-13,Peaton,Herido,Atropello,M,124,1,CALLE 88 CARRERA 5 SUR,10.931714,-74.823067,CALLE,88,,,CARRERA,5,,SUR,
2021-06-13,Motociclista,Herido,Choque,M,28,1,CALLE 50 CARRERA 33,10.976198,-74.791675,CALLE,50,,,CARRERA,33,,,
2021-06-13,Motociclista,Herido,Choque,M,35,1,CARRERA 10 CALLE 17,11.033066,-74.867825,CARRERA,10,,,CALLE,17,,,
2021-06-13,Motociclista,Herido,Choque,M,22,1,CARRERA 21B CALLE 77B,10.970562,-74.821904,CARRERA,21B,,,CALLE,77B,,,
2021-06-13,Acompañante,Herido,Choque,M,33,1,CARRERA 26A CALLE 76,10.977113,-74.818038,CARRERA,26A,,,CALLE,76,,,
2021-06-14,Peaton,Herido,Atropello,M,32,1,CALLE 87 CARRERA 51B,11.007394,-74.820702,CALLE,87,,,CARRERA,51B,,,
2021-06-14,Peaton,Herido,Atropello,M,10,1,CARRERA 9G DIAGONAL 13B,10.958208,-74.828007,CARRERA,9G,,,DIAGONAL,13B,,,
2021-06-14,Motociclista,Herido,Choque,F,35,1,CALLE 70 CARRERA 43,10.990397,-74.804898,CALLE,70,,,CARRERA,43,,,
2021-06-14,Motociclista,Herido,Choque,M,49,1,CALLE 88 CARRERA 46,11.003191,-74.823629,CALLE,88,,,CARRERA,46,,,
2021-06-14,Pasajero,Herido,Choque,M,52,1,CARRERA 30 CALLE 37,10.970164,-74.783724,CARRERA,30,,,CALLE,37,,,
2021-06-14,Conductor,Herido,Choque,M,42,1,CARRERA 39 CALLE 37,10.978775,-74.780881,CARRERA,39,,,CALLE,37,,,
2021-06-14,Pasajero,Herido,Choque,F,54,1,CARRERA 39 CALLE 37,10.978775,-74.780881,CARRERA,39,,,CALLE,37,,,
2021-06-14,Pasajero,Herido,Volcamiento,M,31,1,CALLE 79 CARRERA 51,11.001823,-74.809754,CALLE,79,,,CARRERA,51,,,
2021-06-15,Motociclista,Herido,Choque,M,31,1,CALLE 40 CARRERA 3 SUR,10.964956,-74.788777,CALLE,40,,,CARRERA,3,,SUR,
2021-06-15,Motociclista,Herido,Choque,M,23,1,CALLE 45 CARRERA 20,10.959829,-74.793945,CALLE,45,,,CARRERA,20,,,
2021-06-15,Pasajero,Herido,Choque,M,29,1,CALLE 45 CARRERA 20,10.959829,-74.793945,CALLE,45,,,CARRERA,20,,,
2021-06-15,Motociclista,Herido,Choque,F,41,1,CALLE 58 CARRERA 25,10.972765,-74.801727,CALLE,58,,,CARRERA,25,,,
2021-06-15,Motociclista,Herido,Choque,M,26,1,CALLE 60 CARRERA 23,10.969936,-74.803005,CALLE,60,,,CARRERA,23,,,
2021-06-15,Ciclista,Herido,Choque,M,29,1,CARRERA 41 CALLE 51,10.98225,-74.790983,CARRERA,41,,,CALLE,51,,,
2021-06-16,Peaton,Herido,Atropello,M,62,1,CALLE 45 CARRERA 23,10.965499,-74.791407,CALLE,45,,,CARRERA,23,,,
2021-06-16,Motociclista,Herido,Choque,M,52,1,CALLE 109 CARRERA 34,11.041632,-74.827566,CALLE,109,,,CARRERA,34,,,
2021-06-16,Ciclista,Herido,Choque,M,57,1,CALLE 45B CARRERA 19,10.958644,-74.795457,CALLE,45B,,,CARRERA,19,,,
2021-06-16,Ciclista,Herido,Choque,M,63,1,CARRERA 20 CALLE 58,10.965943,-74.802738,CARRERA,20,,,CALLE,58,,,
2021-06-16,Motociclista,Herido,Choque,M,46,1,CARRERA 45B CALLE 17,10.960117,-74.774806,CARRERA,45B,,,CALLE,17,,,
2021-06-17,Motociclista,Herido,Choque,M,29,1,CALLE 19 CARRERA 7,11.037879,-74.866632,CALLE,19,,,CARRERA,7,,,
2021-06-18,Pasajero,Herido,Atropello,F,44,1,AVENIDA CIRCUNVALAR CARRERA 31,10.978289,-74.836124,AVENIDA,,CIRCUNVALAR,,CARRERA,31,,,
2021-06-18,Peaton,Herido,Atropello,F,58,1,CALLE 38 CARRERA 38,10.978066,-74.781797,CALLE,38,,,CARRERA,38,,,
2021-06-18,Motociclista,Herido,Choque,F,28,1,CALLE 44 CARRERA 23,10.965222,-74.790842,CALLE,44,,,CARRERA,23,,,
2021-06-18,Motociclista,Herido,Choque,M,33,1,CALLE 44 CARRERA 23,10.965222,-74.790842,CALLE,44,,,CARRERA,23,,,
2021-06-18,Ciclista,Herido,Choque,M,23,1,CALLE 75C CARRERA 26B,10.987113,-74.815343,CALLE,75C,,,CARRERA,26B,,,
2021-06-18,Motociclista,Herido,Choque,M,24,1,CALLE 87 CARRERA 13,10.963882,-74.828226,CALLE,87,,,CARRERA,13,,,
2021-06-18,Pasajero,Herido,Choque,M,61,1,CALLE 87 CARRERA 13,10.963882,-74.828226,CALLE,87,,,CARRERA,13,,,
2021-06-18,Acompañante,Herido,Choque,M,57,1,CARRERA 32 CALLE 35,10.971392,-74.782168,CARRERA,32,,,CALLE,35,,,
2021-06-18,Conductor,Herido,Choque,M,29,1,CARRERA 43B CALLE 80,10.997159,-74.815487,CARRERA,43B,,,CALLE,80,,,
2021-06-19,Motociclista,Herido,Caida Ocupante,M,40,1,CALLE 119 CARRERA 14,10.963651,-74.842624,CALLE,119,,,CARRERA,14,,,
2021-06-19,Pasajero,Herido,Caida Ocupante,M,40,1,CALLE 119 CARRERA 14,10.963651,-74.842624,CALLE,119,,,CARRERA,14,,,
2021-06-19,Motociclista,Herido,Choque,M,37,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-19,Conductor,Herido,Choque,M,26,1,CARRERA 45 CALLE 75,10.995291,-74.809295,CARRERA,45,,,CALLE,75,,,
2021-06-19,Motociclista,Herido,Choque,M,31,1,CARRERA 54 CALLE 48,10.993896,-74.785396,CARRERA,54,,,CALLE,48,,,
2021-06-20,Pasajero,Herido,Caida Ocupante,F,57,1,CARRERA 44 CALLE 72,10.992581,-74.8066,CARRERA,44,,,CALLE,72,,,
2021-06-20,Motociclista,Herido,Choque,M,31,1,AVENIDA CIRCUNVALAR CALLE 47A,10.930668,-74.806916,AVENIDA,,CIRCUNVALAR,,CALLE,47A,,,
2021-06-20,Pasajero,Herido,Choque,M,36,1,AVENIDA CIRCUNVALAR CALLE 47A,10.930668,-74.806916,AVENIDA,,CIRCUNVALAR,,CALLE,47A,,,
2021-06-20,Acompañante,Muerto,Choque,M,33,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-20,Conductor,Herido,Choque,M,35,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-20,Motociclista,Herido,Choque,M,35,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-20,Motociclista,Herido,Choque,F,50,1,CALLE 45 CARRERA 2B,10.934067,-74.79934,CALLE,45,,,CARRERA,2B,,,
2021-06-20,Motociclista,Herido,Choque,M,55,1,CALLE 84 CARRERA 30,10.996354,-74.821539,CALLE,84,,,CARRERA,30,,,
2021-06-20,Pasajero,Herido,Choque,F,52,1,CARRERA 43 CALLE 45,10.983007,-74.786339,CARRERA,43,,,CALLE,45,,,
2021-06-20,Pasajero,Herido,Choque,F,56,1,CARRERA 43 CALLE 45,10.983007,-74.786339,CARRERA,43,,,CALLE,45,,,
2021-06-20,Pasajero,Herido,Choque,M,27,1,CARRERA 43 CALLE 45,10.983007,-74.786339,CARRERA,43,,,CALLE,45,,,
2021-06-21,Ciclista,Herido,Choque,M,40,1,CALLE 19 CARRERA 3D,10.940209,-74.778724,CALLE,19,,,CARRERA,3D,,,
2021-06-21,Motociclista,Herido,Choque,M,47,1,CALLE 30 CARRERA 15,10.951529,-74.786192,CALLE,30,,,CARRERA,15,,,
2021-06-21,Motociclista,Herido,Choque,M,33,1,CALLE 45 CARRERA 26,10.968008,-74.790406,CALLE,45,,,CARRERA,26,,,
2021-06-21,Motociclista,Herido,Choque,M,53,1,CALLE 72 CARRERA 33,10.981493,-74.812204,CALLE,72,,,CARRERA,33,,,
2021-06-21,Motociclista,Herido,Choque,M,30,1,CARRERA 21 CALLE 38,10.96004,-74.788982,CARRERA,21,,,CALLE,38,,,
2021-06-21,Conductor,Herido,Choque,M,30,1,CARRERA 21 CALLE 41,10.961154,-74.791757,CARRERA,21,,,CALLE,41,,,
2021-06-21,Motociclista,Herido,Choque,M,23,1,CARRERA 21 CALLE 41,10.961154,-74.791757,CARRERA,21,,,CALLE,41,,,
2021-06-22,Pasajero,Herido,Atropello,M,28,1,CARRERA 41B CALLE 84B,10.987375,-74.831142,CARRERA,41B,,,CALLE,84B,,,
2021-06-22,Motociclista,Herido,Atropello,M,24,1,VIA 40 CALLE 85B,11.017053,-74.796117,VIA,40,,,CALLE,85B,,,
2021-06-22,Conductor,Herido,Choque,M,52,1,CARRERA 41 CALLE 51,10.98225,-74.790983,CARRERA,41,,,CALLE,51,,,
2021-06-22,Motociclista,Herido,Choque,M,31,1,VIA 40 CALLE 85,11.026373,-74.803779,VIA,40,,,CALLE,85,,,
2021-06-23,Pasajero,Herido,Choque,F,32,1,CALLE 30 CARRERA 33,10.971792,-74.779568,CALLE,30,,,CARRERA,33,,,
2021-06-24,Conductor,Herido,Atropello,M,35,1,CARRERA 5F CALLE 88,10.9447,-74.822134,CARRERA,5F,,,CALLE,88,,,
2021-06-24,Motociclista,Herido,Choque,M,29,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-24,Motociclista,Herido,Choque,M,29,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-24,Pasajero,Herido,Choque,F,30,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-24,Pasajero,Herido,Choque,F,30,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-24,Conductor,Herido,Choque,M,45,1,CALLE 59 CARRERA 44,10.987382,-74.795759,CALLE,59,,,CARRERA,44,,,
2021-06-24,Pasajero,Herido,Choque,F,29,1,CARRERA 20 CALLE 64E,10.958634,-74.790944,CARRERA,20,,,CALLE,64E,,,
2021-06-25,Ciclista,Herido,Choque,M,61,1,AVENIDA CIRCUNVALAR CARRERA 9G,10.956705,-74.836117,AVENIDA,,CIRCUNVALAR,,CARRERA,9G,,,
2021-06-25,Pasajero,Herido,Choque,F,64,4,VIA 40 CALLE 80,11.023061,-74.800914,VIA,40,,,CALLE,80,,,
2021-06-25,Pasajero,Herido,Choque,M,64,3,VIA 40 CALLE 80,11.023061,-74.800914,VIA,40,,,CALLE,80,,,
2021-06-26,Acompañante,Muerto,Atropello,M,31,1,AVENIDA CIRCUNVALAR CALLE 81,10.926521,-74.82437,AVENIDA,,CIRCUNVALAR,,CALLE,81,,,
2021-06-26,Conductor,Herido,Atropello,M,28,1,AVENIDA CIRCUNVALAR CALLE 81,10.926521,-74.82437,AVENIDA,,CIRCUNVALAR,,CALLE,81,,,
2021-06-26,Motociclista,Herido,Atropello,M,23,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-26,Motociclista,Herido,Atropello,M,23,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-26,Peaton,Herido,Atropello,M,44,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-26,Peaton,Herido,Atropello,M,44,1,AVENIDA CIRCUNVALAR CARRERA 6,10.944577,-74.776545,AVENIDA,,CIRCUNVALAR,,CARRERA,6,,,
2021-06-26,Ciclista,Herido,Choque,M,21,1,CALLE 47 CARRERA 26,10.968415,-74.792081,CALLE,47,,,CARRERA,26,,,
2021-06-26,Pasajero,Herido,Choque,M,36,1,CARRERA 53 CALLE 84,11.007346,-74.81603,CARRERA,53,,,CALLE,84,,,
2021-06-26,Motociclista,Herido,Choque,M,33,1,CARRERA 6 CALLE 75B,10.946234,-74.820484,CARRERA,6,,,CALLE,75B,,,
2021-06-27,Peaton,Herido,Atropello,M,31,1,CALLE 45 CARRERA 7C,10.942842,-74.799492,CALLE,45,,,CARRERA,7C,,,
2021-06-27,Conductor,Herido,Choque,M,24,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-27,Motociclista,Herido,Choque,M,29,1,CALLE 110 CARRERA 9G,11.033264,-74.830955,CALLE,110,,,CARRERA,9G,,,
2021-06-27,Conductor,Herido,Choque,M,52,1,CALLE 47 CARRERA 21,10.962971,-74.795066,CALLE,47,,,CARRERA,21,,,
2021-06-27,Conductor,Herido,Choque,M,55,1,CARRERA 38 CALLE 33,10.976861,-74.778813,CARRERA,38,,,CALLE,33,,,
2021-06-27,Motociclista,Herido,Choque,M,53,1,CARRERA 38 CALLE 33,10.976861,-74.778813,CARRERA,38,,,CALLE,33,,,
2021-06-27,Pasajero,Herido,Choque,M,66,1,CARRERA 38 CALLE 63,10.985159,-74.822663,CARRERA,38,,,CALLE,63,,,
2021-06-27,Pasajero,Herido,Choque,M,66,1,CARRERA 38 CALLE 63,10.985159,-74.822663,CARRERA,38,,,CALLE,63,,,
2021-06-27,Motociclista,Herido,Choque,M,39,1,CARRERA 59 CALLE 77,11.007786,-74.803905,CARRERA,59,,,CALLE,77,,,
2021-06-28,Acompañante,Herido,Choque,M,31,1,CALLE 110 CARRERA 43,10.995709,-74.839189,CALLE,110,,,CARRERA,43,,,
2021-06-28,Motociclista,Herido,Choque,M,32,1,CALLE 110 CARRERA 43,10.995709,-74.839189,CALLE,110,,,CARRERA,43,,,
2021-06-28,Ciclista,Herido,Choque,M,51,1,CARRERA 21 CALLE 36,10.959675,-74.787704,CARRERA,21,,,CALLE,36,,,
2021-06-28,Pasajero,Herido,Choque,M,20,1,CARRERA 21 CALLE 36,10.959675,-74.787704,CARRERA,21,,,CALLE,36,,,
2021-06-29,Motociclista,Herido,Choque,M,23,1,CALLE 30 CARRERA 2B,10.937431,-74.781957,CALLE,30,,,CARRERA,2B,,,
2021-06-29,Acompañante,Herido,Choque,F,30,1,CALLE 90 CARRERA 57,11.012785,-74.818673,CALLE,90,,,CARRERA,57,,,
2021-06-29,Acompañante,Herido,Choque,M,24,1,CARRERA 21B CALLE 63,10.968571,-74.804331,CARRERA,21B,,,CALLE,63,,,
2021-06-30,Motociclista,Herido,Choque,M,33,1,CALLE 37 CARRERA 35,10.975176,-74.781946,CALLE,37,,,CARRERA,35,,,
2021-06-30,Motociclista,Herido,Choque,M,25,1,CALLE 38 CARRERA 38,10.978066,-74.781797,CALLE,38,,,CARRERA,38,,,
2021-06-30,Pasajero,Herido,Choque,M,34,1,CALLE 38 CARRERA 38,10.978066,-74.781797,CALLE,38,,,CARRERA,38,,,
2021-06-30,Motociclista,Herido,Choque,M,27,1,CALLE 48 CARRERA 67B,11.001183,-74.786123,CALLE,48,,,CARRERA,67B,,,
2021-06-30,Acompañante,Herido,Choque,M,33,1,CALLE 81 CARRERA 73,11.017321,-74.806682,CALLE,81,,,CARRERA,73,,,
2021-06-30,Conductor,Herido,Choque,M,27,1,CALLE 81 CARRERA 73,11.017321,-74.806682,CALLE,81,,,CARRERA,73,,,
2021-06-30,Acompañante,Herido,Choque,F,48,1,CALLE 90 CARRERA 43B,11.001448,-74.825003,CALLE,90,,,CARRERA,43B,,,
2021-06-30,Conductor,Herido,Choque,M,40,1,CALLE 94 CARRERA 64,11.017332,-74.819138,CALLE,94,,,CARRERA,64,,,
2021-06-30,Pasajero,Herido,Choque,F,38,1,CALLE 94 CARRERA 64,11.017332,-74.819138,CALLE,94,,,CARRERA,64,,,
2021-06-30,Pasajero,Herido,Choque,M,30,1,CALLE 94 CARRERA 64,11.017332,-74.819138,CALLE,94,,,CARRERA,64,,,
2021-06-30,Motociclista,Herido,Choque,M,52,1,CARRERA 44 CALLE 50,10.985356,-74.788795,CARRERA,44,,,CALLE,50,,,
2021-06-30,Motociclista,Herido,Choque,M,40,1,CARRERA 64B CALLE 86,11.014838,-74.814486,CARRERA,64B,,,CALLE,86,,,
2021-06-30,Motociclista,Herido,Choque,M,23,1,VIA 40 CALLE 58,11.003239,-74.786183,VIA,40,,,CALLE,58,,,
2021-06-30,Pasajero,Herido,Choque,M,30,1,VIA 40 CALLE 58,11.003239,-74.786183,VIA,40,,,CALLE,58,,,
2021-07-01,Motociclista,Herido,Choque,M,33,1,CARRERA 19 CALLE 41,10.957765,-74.793269,CARRERA,19,,,CALLE,41,,,
2021-07-01,Pasajero,Herido,Choque,M,34,1,CARRERA 19 CALLE 41,10.957765,-74.793269,CARRERA,19,,,CALLE,41,,,
2021-07-02,Peaton,Herido,Atropello,M,71,1,CALLE 19 CARRERA 5,10.9429,-74.777256,CALLE,19,,,CARRERA,5,,,
2021-07-02,Acompañante,Herido,Choque,M,47,1,CALLE 31 CARRERA 27,10.966379,-74.782906,CALLE,31,,,CARRERA,27,,,
2021-07-02,Motociclista,Herido,Choque,M,44,1,CALLE 31 CARRERA 27,10.966379,-74.782906,CALLE,31,,,CARRERA,27,,,
2021-07-02,Acompañante,Herido,Choque,M,32,1,CALLE 45 CARRERA 12 SUR,10.926487,-74.785087,CALLE,45,,,CARRERA,12,,SUR,
2021-07-02,Motociclista,Muerto,Choque,M,24,1,CALLE 45 CARRERA 12 SUR,10.926487,-74.785087,CALLE,45,,,CARRERA,12,,SUR,
2021-07-02,Motociclista,Herido,Choque,M,32,1,CALLE 74 CARRERA 58,11.002769,-74.799517,CALLE,74,,,CARRERA,58,,,
2021-07-02,Motociclista,Herido,Choque,M,44,1,CARRERA 13 CALLE 24,10.951684,-74.778327,CARRERA,13,,,CALLE,24,,,
2021-07-02,Peaton,Herido,Choque,M,54,1,CARRERA 45 CALLE 32,10.983524,-74.776569,CARRERA,45,,,CALLE,32,,,
2021-07-03,Motociclista,Herido,Choque,M,34,1,CALLE 45 CARRERA 19,10.958364,-74.794731,CALLE,45,,,CARRERA,19,,,
2021-07-03,Motociclista,Herido,Choque,M,28,1,CARRERA 4 CALLE 37,10.962684,-74.78696,CARRERA,4,,,CALLE,37,,,
2021-07-04,Peaton,Herido,Atropello,M,19,1,CALLE 106 CARRERA 9D,11.01882,-74.834233,CALLE,106,,,CARRERA,9D,,,
2021-07-04,Motociclista,Herido,Atropello,M,38,1,CALLE 98 CARRERA 9A,10.955593,-74.828177,CALLE,98,,,CARRERA,9A,,,
2021-07-04,Peaton,Muerto,Atropello,M,42,1,CALLE 98 CARRERA 9A,10.955593,-74.828177,CALLE,98,,,CARRERA,9A,,,
2021-07-04,Motociclista,Herido,Choque,F,28,1,AVENIDA CIRCUNVALAR FRENTE A CHEVROLET,10.979908,-74.835966,AVENIDA,,CIRCUNVALAR,,,,,,FRENTE A CHEVROLET
2021-07-04,Pasajero,Herido,Choque,F,43,1,CALLE 110 CARRERA 3 SUR,10.931246,-74.814112,CALLE,110,,,CARRERA,3,,SUR,
2021-07-04,Pasajero,Herido,Choque,M,47,1,CALLE 110 CARRERA 3 SUR,10.931246,-74.814112,CALLE,110,,,CARRERA,3,,SUR,
2021-07-04,Pasajero,Herido,Choque,M,62,1,CALLE 110 CARRERA 3 SUR,10.931246,-74.814112,CALLE,110,,,CARRERA,3,,SUR,
2021-07-04,Pasajero,Herido,Choque,M,82,1,CALLE 110 CARRERA 3 SUR,10.931246,-74.814112,CALLE,110,,,CARRERA,3,,SUR,
2021-07-04,Conductor,Herido,Choque,M,42,1,CALLE 30 CARRERA 8,10.946895,-74.784721,CALLE,30,,,CARRERA,8,,,
